"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"985","positive regulation of biosynthetic process (GO:0009891)","2/44",0.219691693141598,0.466928148618442,0,0,2.34003350083752,3.54639122965986,"SORBS1;GRIN1"
"986","positive regulation of mRNA catabolic process (GO:0061014)","2/44",0.219691693141598,0.466928148618442,0,0,2.34003350083752,3.54639122965986,"DHX36;PUM1"
"987","positive regulation of potassium ion transmembrane transport (GO:1901381)","2/44",0.219691693141598,0.466928148618442,0,0,2.34003350083752,3.54639122965986,"KCNMA1;AKAP6"
"988","positive regulation of receptor-mediated endocytosis (GO:0048260)","2/44",0.219691693141598,0.466928148618442,0,0,2.34003350083752,3.54639122965986,"INSR;CLU"
"989","protein K63-linked ubiquitination (GO:0070534)","2/44",0.219691693141598,0.466928148618442,0,0,2.34003350083752,3.54639122965986,"STUB1;TRIM56"
"990","positive regulation of cellular amide metabolic process (GO:0034250)","3/81",0.220596478234703,0.468377572979137,0,0,1.89130013563263,2.85854910967996,"CIRBP;RPL26;CLU"
"991","positive regulation of protein kinase B signaling (GO:0051897)","5/161",0.220949150060175,0.468652990339544,0,0,1.57773450178513,2.38209935616176,"RASD2;HSP90AA1;HSP90AB1;INSR;CHI3L1"
"992","positive regulation of protein ubiquitination (GO:0031398)","3/82",0.225857659104347,0.468979093837889,0,0,1.86726397347193,2.77820927264382,"UBB;FBXW7;STUB1"
"993","zymogen activation (GO:0031638)","2/45",0.227081561965812,0.468979093837889,0,0,2.28549725371041,3.38812631255943,"GRIN2A;BAD"
"994","positive regulation of Notch signaling pathway (GO:0045747)","2/45",0.227081561965812,0.468979093837889,0,0,2.28549725371041,3.38812631255943,"MESP1;AAK1"
"995","positive regulation of cytokine production (GO:0001819)","9/335",0.229677915197609,0.468979093837889,0,0,1.36088054853843,2.00196051045295,"SCAMP5;EGR1;CEBPB;DHX36;CHI3L1;MIF;LRRFIP1;GAPDH;SORL1"
"996","pteridine-containing compound metabolic process (GO:0042558)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"HSP90AA1"
"997","regulation of actomyosin structure organization (GO:0110020)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"ACTG1"
"998","atrial cardiac muscle cell action potential (GO:0086014)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"SCN3B"
"999","regulation of cell aging (GO:0090342)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"MIF"
"1000","regulation of homotypic cell-cell adhesion (GO:0034110)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"RDX"
"1001","chondroitin sulfate catabolic process (GO:0030207)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"IDS"
"1002","regulation of mRNA metabolic process (GO:1903311)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"CDK11A"
"1003","DNA replication-independent nucleosome organization (GO:0034724)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"ATRX"
"1004","embryonic hemopoiesis (GO:0035162)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"KMT2A"
"1005","endochondral bone morphogenesis (GO:0060350)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"MEF2C"
"1006","regulation of protein acetylation (GO:1901983)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"TERF2IP"
"1007","regulation of protein exit from endoplasmic reticulum (GO:0070861)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"SORL1"
"1008","entry into host (GO:0044409)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"PPIA"
"1009","response to interleukin-6 (GO:0070741)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"CHI3L1"
"1010","response to nitric oxide (GO:0071731)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"MTR"
"1011","response to thyroid hormone (GO:0097066)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"RDX"
"1012","reticulophagy (GO:0061709)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"RB1CC1"
"1013","sodium ion export across plasma membrane (GO:0036376)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"ATP1A3"
"1014","transcription preinitiation complex assembly (GO:0070897)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"BDP1"
"1015","mitochondrial outer membrane permeabilization (GO:0097345)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"BAD"
"1016","mitochondrion transport along microtubule (GO:0047497)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"UBB"
"1017","negative regulation of epidermal growth factor-activated receptor activity (GO:0007175)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"ZFYVE28"
"1018","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:1902166)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"MIF"
"1019","negative regulation of locomotion (GO:0040013)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"SPINT2"
"1020","negative regulation of macrophage derived foam cell differentiation (GO:0010745)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"ABCA5"
"1021","negative regulation of mononuclear cell migration (GO:0071676)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"NBL1"
"1022","negative regulation of nucleocytoplasmic transport (GO:0046823)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"CABP1"
"1023","plasma membrane repair (GO:0001778)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"SYT7"
"1024","polyamine metabolic process (GO:0006595)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"SAT2"
"1025","positive regulation of calcineurin-mediated signaling (GO:0106058)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"AKAP6"
"1026","positive regulation of calcineurin-NFAT signaling cascade (GO:0070886)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"AKAP6"
"1027","positive regulation of cell aging (GO:0090343)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"YPEL3"
"1028","positive regulation of heterochromatin assembly (GO:0031453)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"MPHOSPH8"
"1029","positive regulation of protein acetylation (GO:1901985)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"TERF2IP"
"1030","positive regulation of protein exit from endoplasmic reticulum (GO:0070863)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"SORL1"
"1031","positive regulation of protein localization to cell surface (GO:2000010)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"HSP90AB1"
"1032","positive regulation of reactive oxygen species biosynthetic process (GO:1903428)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"GRIN1"
"1033","positive regulation of sodium ion transport (GO:0010765)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"SCN3B"
"1034","positive regulation of transporter activity (GO:0032411)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"KMT2A"
"1035","protein heterotetramerization (GO:0051290)","1/13",0.231038394991357,0.468979093837889,0,0,4.09106098579783,5.99410543008508,"GRIN1"
"1036","regulation of Notch signaling pathway (GO:0008593)","3/83",0.231142883547123,0.468979093837889,0,0,1.84382871536524,2.70069135075006,"MESP1;FBXW7;AAK1"
"1037","heart development (GO:0007507)","5/164",0.231879530654015,0.470020032241792,0,0,1.54772709179205,2.26206088509369,"MESP1;MEF2C;FLRT2;INSR;NTRK3"
"1038","regulation of B cell proliferation (GO:0030888)","2/46",0.234488642695379,0.472574426601809,0,0,2.23343992690726,3.23926540866262,"MEF2C;MIF"
"1039","regulation of cellular protein localization (GO:1903827)","2/46",0.234488642695379,0.472574426601809,0,0,2.23343992690726,3.23926540866262,"HSP90AA1;HSP90AB1"
"1040","regulation of double-strand break repair via homologous recombination (GO:0010569)","2/46",0.234488642695379,0.472574426601809,0,0,2.23343992690726,3.23926540866262,"FUS;TERF2IP"
"1041","positive regulation of response to stimulus (GO:0048584)","2/46",0.234488642695379,0.472574426601809,0,0,2.23343992690726,3.23926540866262,"HOMER1;YPEL3"
"1042","postreplication repair (GO:0006301)","2/46",0.234488642695379,0.472574426601809,0,0,2.23343992690726,3.23926540866262,"UBB;RPS27A"
"1043","posttranscriptional regulation of gene expression (GO:0010608)","2/46",0.234488642695379,0.472574426601809,0,0,2.23343992690726,3.23926540866262,"RPL10;PUM1"
"1044","regulation of protein kinase B signaling (GO:0051896)","6/207",0.234953130661786,0.473056973803712,0,0,1.46973255549663,2.12871540783223,"RASD2;HSP90AA1;HSP90AB1;INSR;NTRK3;CHI3L1"
"1045","spindle assembly (GO:0051225)","3/84",0.236450657373419,0.475616537606628,0,0,1.82097210560687,2.62587041966047,"GOLGA8B;MAPRE3;GOLGA8A"
"1046","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)","7/251",0.238342675236275,0.478963961134465,0,0,1.4129645851583,2.02625596977045,"SFPQ;PABPN1;PDCD7;FUS;SNU13;HNRNPC;CCAR1"
"1047","protein targeting (GO:0006605)","4/125",0.240977126666136,0.480957132735303,0,0,1.62609566741798,2.31402074074511,"NACA;TOMM7;AKAP6;SORL1"
"1048","cellular response to oxidative stress (GO:0034599)","4/125",0.240977126666136,0.480957132735303,0,0,1.62609566741798,2.31402074074511,"PRDX2;MAPK1;PPIA;ETV5"
"1049","regulation of phosphorylation (GO:0042325)","4/125",0.240977126666136,0.480957132735303,0,0,1.62609566741798,2.31402074074511,"CCDC88A;PGAM1;PHIP;MIF"
"1050","platelet degranulation (GO:0002576)","4/125",0.240977126666136,0.480957132735303,0,0,1.62609566741798,2.31402074074511,"ACTN1;PSAP;ALDOA;CLU"
"1051","determination of heart left/right asymmetry (GO:0061371)","2/47",0.241909301489258,0.480957132735303,0,0,2.18369625907314,3.0990851572994,"MESP1;MEF2C"
"1052","embryonic heart tube morphogenesis (GO:0003143)","2/47",0.241909301489258,0.480957132735303,0,0,2.18369625907314,3.0990851572994,"MESP1;MEF2C"
"1053","histone deacetylation (GO:0016575)","2/47",0.241909301489258,0.480957132735303,0,0,2.18369625907314,3.0990851572994,"MORF4L1;SFPQ"
"1054","positive regulation of phosphorylation (GO:0042327)","7/253",0.244309067991839,0.480957132735303,0,0,1.40133225759739,1.97492723525435,"HSP90AA1;INSR;RB1CC1;NTRK3;TYRO3;MIF;PPIA"
"1055","regulation of cAMP-dependent protein kinase activity (GO:2000479)","1/14",0.246427607971418,0.480957132735303,0,0,3.77617119722383,5.28923393692018,"PRKAR1B"
"1056","regulation of cell projection organization (GO:0031344)","1/14",0.246427607971418,0.480957132735303,0,0,3.77617119722383,5.28923393692018,"MACF1"
"1057","cell junction maintenance (GO:0034331)","1/14",0.246427607971418,0.480957132735303,0,0,3.77617119722383,5.28923393692018,"CHCHD10"
"1058","cellular copper ion homeostasis (GO:0006878)","1/14",0.246427607971418,0.480957132735303,0,0,3.77617119722383,5.28923393692018,"PRNP"
"1059","regulation of DNA methylation-dependent heterochromatin assembly (GO:0090308)","1/14",0.246427607971418,0.480957132735303,0,0,3.77617119722383,5.28923393692018,"MPHOSPH8"
"1060","ceramide transport (GO:0035627)","1/14",0.246427607971418,0.480957132735303,0,0,3.77617119722383,5.28923393692018,"PSAP"
"1061","dicarboxylic acid catabolic process (GO:0043649)","1/14",0.246427607971418,0.480957132735303,0,0,3.77617119722383,5.28923393692018,"GLUL"
"1062","endothelial cell differentiation (GO:0045446)","1/14",0.246427607971418,0.480957132735303,0,0,3.77617119722383,5.28923393692018,"MESP1"
"1063","regulation of response to endoplasmic reticulum stress (GO:1905897)","1/14",0.246427607971418,0.480957132735303,0,0,3.77617119722383,5.28923393692018,"CLU"
"1064","regulation of response to interferon-gamma (GO:0060330)","1/14",0.246427607971418,0.480957132735303,0,0,3.77617119722383,5.28923393692018,"HSP90AB1"
"1065","regulation of sensory perception of pain (GO:0051930)","1/14",0.246427607971418,0.480957132735303,0,0,3.77617119722383,5.28923393692018,"ZFHX2"
"1066","response to X-ray (GO:0010165)","1/14",0.246427607971418,0.480957132735303,0,0,3.77617119722383,5.28923393692018,"NUCKS1"
"1067","sequestering of extracellular ligand from receptor (GO:0035581)","1/14",0.246427607971418,0.480957132735303,0,0,3.77617119722383,5.28923393692018,"NBL1"
"1068","steroid catabolic process (GO:0006706)","1/14",0.246427607971418,0.480957132735303,0,0,3.77617119722383,5.28923393692018,"YWHAH"
"1069","membrane repolarization during action potential (GO:0086011)","1/14",0.246427607971418,0.480957132735303,0,0,3.77617119722383,5.28923393692018,"YWHAE"
"1070","vasodilation (GO:0042311)","1/14",0.246427607971418,0.480957132735303,0,0,3.77617119722383,5.28923393692018,"KCNMA1"
"1071","negative regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043518)","1/14",0.246427607971418,0.480957132735303,0,0,3.77617119722383,5.28923393692018,"MIF"
"1072","negative regulation of smooth muscle cell migration (GO:0014912)","1/14",0.246427607971418,0.480957132735303,0,0,3.77617119722383,5.28923393692018,"MEF2C"
"1073","nuclear migration (GO:0007097)","1/14",0.246427607971418,0.480957132735303,0,0,3.77617119722383,5.28923393692018,"PCM1"
"1074","ovarian follicle development (GO:0001541)","1/14",0.246427607971418,0.480957132735303,0,0,3.77617119722383,5.28923393692018,"CEBPB"
"1075","positive regulation of cardiac muscle cell proliferation (GO:0060045)","1/14",0.246427607971418,0.480957132735303,0,0,3.77617119722383,5.28923393692018,"MEF2C"
"1076","positive regulation of macrophage chemotaxis (GO:0010759)","1/14",0.246427607971418,0.480957132735303,0,0,3.77617119722383,5.28923393692018,"MAPK1"
"1077","positive regulation of protein-containing complex disassembly (GO:0043243)","1/14",0.246427607971418,0.480957132735303,0,0,3.77617119722383,5.28923393692018,"INSR"
"1078","cellular response to ionizing radiation (GO:0071479)","2/48",0.249340042316469,0.484840674328602,0,0,2.13611535940572,2.96693111652822,"NUCKS1;RPL26"
"1079","regulation of mitochondrion organization (GO:0010821)","2/48",0.249340042316469,0.484840674328602,0,0,2.13611535940572,2.96693111652822,"INF2;FBXW7"
"1080","nucleus organization (GO:0006997)","2/48",0.249340042316469,0.484840674328602,0,0,2.13611535940572,2.96693111652822,"SUN1;ATXN7"
"1081","positive regulation of endocytosis (GO:0045807)","2/48",0.249340042316469,0.484840674328602,0,0,2.13611535940572,2.96693111652822,"CALY;CLU"
"1082","calcium ion transmembrane transport (GO:0070588)","3/87",0.25249461457601,0.488161431980643,0,0,1.75566750629723,2.41643993742442,"GRIN2A;CACNA1A;GRIN1"
"1083","microtubule cytoskeleton organization involved in mitosis (GO:1902850)","4/128",0.254025260725733,0.488161431980643,0,0,1.58651026392962,2.17402922812543,"EML4;RPS27;STMN1;MAP4"
"1084","adherens junction organization (GO:0034332)","2/49",0.25677750284514,0.488161431980643,0,0,2.09055917887309,2.8422099410197,"CADM3;ACTB"
"1085","regulation of cellular localization (GO:0060341)","2/49",0.25677750284514,0.488161431980643,0,0,2.09055917887309,2.8422099410197,"HSP90AA1;HSP90AB1"
"1086","regulation of interferon-beta production (GO:0032648)","2/49",0.25677750284514,0.488161431980643,0,0,2.09055917887309,2.8422099410197,"HSP90AA1;TRIM56"
"1087","regulation of stress-activated MAPK cascade (GO:0032872)","2/49",0.25677750284514,0.488161431980643,0,0,2.09055917887309,2.8422099410197,"MAPK1;PPIA"
"1088","response to glucose (GO:0009749)","2/49",0.25677750284514,0.488161431980643,0,0,2.09055917887309,2.8422099410197,"KCNB1;VAMP2"
"1089","negative regulation of cell projection organization (GO:0031345)","2/49",0.25677750284514,0.488161431980643,0,0,2.09055917887309,2.8422099410197,"PRNP;YWHAH"
"1090","negative regulation of binding (GO:0051100)","3/88",0.257878022803438,0.488161431980643,0,0,1.73492369239887,2.35128757887364,"DNAJB2;SORL1;ACTB"
"1091","positive regulation of neuron projection development (GO:0010976)","3/88",0.257878022803438,0.488161431980643,0,0,1.73492369239887,2.35128757887364,"NTRK3;DHX36;LRP8"
"1092","positive regulation of macromolecule biosynthetic process (GO:0010557)","4/129",0.258407052645425,0.488161431980643,0,0,1.57373737373737,2.12961165181596,"INSR;CIRBP;RPL26;SORBS1"
"1093","positive regulation of cell differentiation (GO:0045597)","7/258",0.259425077690341,0.488161431980643,0,0,1.37306245754894,1.85265578553466,"MEF2C;CEBPB;PKDCC;HSP90AB1;ZBTB16;DHX36;NBL1"
"1094","acute-phase response (GO:0006953)","1/15",0.261509591208805,0.488161431980643,0,0,3.5062656641604,4.70289915178788,"CEBPB"
"1095","protein trimerization (GO:0070206)","1/15",0.261509591208805,0.488161431980643,0,0,3.5062656641604,4.70289915178788,"MIF"
"1096","regulation of amyloid fibril formation (GO:1905906)","1/15",0.261509591208805,0.488161431980643,0,0,3.5062656641604,4.70289915178788,"CLU"
"1097","regulation of clathrin-dependent endocytosis (GO:2000369)","1/15",0.261509591208805,0.488161431980643,0,0,3.5062656641604,4.70289915178788,"AAK1"
"1098","regulation of dephosphorylation (GO:0035303)","1/15",0.261509591208805,0.488161431980643,0,0,3.5062656641604,4.70289915178788,"SMG7"
"1099","cellular response to arsenic-containing substance (GO:0071243)","1/15",0.261509591208805,0.488161431980643,0,0,3.5062656641604,4.70289915178788,"DHX36"
"1100","regulation of establishment of protein localization (GO:0070201)","1/15",0.261509591208805,0.488161431980643,0,0,3.5062656641604,4.70289915178788,"CTSD"
"1101","cellular sodium ion homeostasis (GO:0006883)","1/15",0.261509591208805,0.488161431980643,0,0,3.5062656641604,4.70289915178788,"ATP1A3"
"1102","regulation of neuron projection arborization (GO:0150011)","1/15",0.261509591208805,0.488161431980643,0,0,3.5062656641604,4.70289915178788,"MACF1"
"1103","regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900151)","1/15",0.261509591208805,0.488161431980643,0,0,3.5062656641604,4.70289915178788,"DHX36"
"1104","regulation of phospholipase C activity (GO:1900274)","1/15",0.261509591208805,0.488161431980643,0,0,3.5062656641604,4.70289915178788,"NTRK3"
"1105","endoplasmic reticulum tubular network organization (GO:0071786)","1/15",0.261509591208805,0.488161431980643,0,0,3.5062656641604,4.70289915178788,"ARL6IP1"
"1106","regulation of secretion (GO:0051046)","1/15",0.261509591208805,0.488161431980643,0,0,3.5062656641604,4.70289915178788,"MYO6"
"1107","G protein-coupled glutamate receptor signaling pathway (GO:0007216)","1/15",0.261509591208805,0.488161431980643,0,0,3.5062656641604,4.70289915178788,"HOMER1"
"1108","regulation of triglyceride biosynthetic process (GO:0010866)","1/15",0.261509591208805,0.488161431980643,0,0,3.5062656641604,4.70289915178788,"FBXW7"
"1109","glycogen catabolic process (GO:0005980)","1/15",0.261509591208805,0.488161431980643,0,0,3.5062656641604,4.70289915178788,"RB1CC1"
"1110","histone H3 deacetylation (GO:0070932)","1/15",0.261509591208805,0.488161431980643,0,0,3.5062656641604,4.70289915178788,"SFPQ"
"1111","membrane repolarization during cardiac muscle cell action potential (GO:0086013)","1/15",0.261509591208805,0.488161431980643,0,0,3.5062656641604,4.70289915178788,"YWHAE"
"1112","modulation by host of viral genome replication (GO:0044827)","1/15",0.261509591208805,0.488161431980643,0,0,3.5062656641604,4.70289915178788,"NUCKS1"
"1113","mRNA methylation (GO:0080009)","1/15",0.261509591208805,0.488161431980643,0,0,3.5062656641604,4.70289915178788,"ZC3H13"
"1114","negative regulation of protein processing (GO:0010955)","1/15",0.261509591208805,0.488161431980643,0,0,3.5062656641604,4.70289915178788,"PRNP"
"1115","negative regulation of single stranded viral RNA replication via double stranded DNA intermediate (GO:0045869)","1/15",0.261509591208805,0.488161431980643,0,0,3.5062656641604,4.70289915178788,"MPHOSPH8"
"1116","negative regulation of ubiquitin-protein transferase activity (GO:0051444)","1/15",0.261509591208805,0.488161431980643,0,0,3.5062656641604,4.70289915178788,"RPS7"
"1117","positive regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043517)","1/15",0.261509591208805,0.488161431980643,0,0,3.5062656641604,4.70289915178788,"RPL26"
"1118","positive regulation of double-strand break repair via homologous recombination (GO:1905168)","1/15",0.261509591208805,0.488161431980643,0,0,3.5062656641604,4.70289915178788,"FUS"
"1119","positive regulation of histone H3-K4 methylation (GO:0051571)","1/15",0.261509591208805,0.488161431980643,0,0,3.5062656641604,4.70289915178788,"KMT2A"
"1120","positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900153)","1/15",0.261509591208805,0.488161431980643,0,0,3.5062656641604,4.70289915178788,"DHX36"
"1121","positive regulation of pattern recognition receptor signaling pathway (GO:0062208)","1/15",0.261509591208805,0.488161431980643,0,0,3.5062656641604,4.70289915178788,"PUM1"
"1122","positive regulation of protein export from nucleus (GO:0046827)","1/15",0.261509591208805,0.488161431980643,0,0,3.5062656641604,4.70289915178788,"YWHAE"
"1123","positive regulation of sprouting angiogenesis (GO:1903672)","1/15",0.261509591208805,0.488161431980643,0,0,3.5062656641604,4.70289915178788,"PKM"
"1124","prostanoid biosynthetic process (GO:0046457)","1/15",0.261509591208805,0.488161431980643,0,0,3.5062656641604,4.70289915178788,"MIF"
"1125","protein homotrimerization (GO:0070207)","1/15",0.261509591208805,0.488161431980643,0,0,3.5062656641604,4.70289915178788,"MIF"
"1126","protein kinase A signaling (GO:0010737)","1/15",0.261509591208805,0.488161431980643,0,0,3.5062656641604,4.70289915178788,"RDX"
"1127","positive regulation of ERK1 and ERK2 cascade (GO:0070374)","5/172",0.261730701161838,0.488161431980643,0,0,1.47297809444402,1.97443752254679,"FBXW7;NTRK3;CHI3L1;MIF;HTR2A"
"1128","actin polymerization or depolymerization (GO:0008154)","2/50",0.264218450583343,0.491928417295118,0,0,2.04690117252931,2.72438258555853,"ABI2;CFL1"
"1129","chloride transmembrane transport (GO:1902476)","2/50",0.264218450583343,0.491928417295118,0,0,2.04690117252931,2.72438258555853,"GABRB2;SLC4A8"
"1130","cellular response to hypoxia (GO:0071456)","4/131",0.267214654787754,0.497066552534388,0,0,1.54879503698401,2.04394944594593,"UBB;BAD;STUB1;RPS27A"
"1131","protein complex oligomerization (GO:0051259)","3/90",0.268689562899907,0.499368223886476,0,0,1.69486667245722,2.22739142010073,"HGSNAT;HOMER1;FUS"
"1132","regulation of epithelial cell migration (GO:0010632)","2/51",0.271659778964306,0.502666245935713,0,0,2.00502512562814,2.61295838435341,"MACF1;GLUL"
"1133","cholesterol transport (GO:0030301)","2/51",0.271659778964306,0.502666245935713,0,0,2.00502512562814,2.61295838435341,"ABCA5;CLU"
"1134","DNA duplex unwinding (GO:0032508)","2/51",0.271659778964306,0.502666245935713,0,0,2.00502512562814,2.61295838435341,"UBB;RPS27A"
"1135","regulation of protein modification process (GO:0031399)","2/51",0.271659778964306,0.502666245935713,0,0,2.00502512562814,2.61295838435341,"CCDC88A;PHIP"
"1136","positive regulation of fat cell differentiation (GO:0045600)","2/51",0.271659778964306,0.502666245935713,0,0,2.00502512562814,2.61295838435341,"CEBPB;ZBTB16"
"1137","3'-UTR-mediated mRNA destabilization (GO:0061158)","1/16",0.276290463217789,0.503260445133269,0,0,3.27234753550543,4.20922902420449,"DHX36"
"1138","activation of NF-kappaB-inducing kinase activity (GO:0007250)","1/16",0.276290463217789,0.503260445133269,0,0,3.27234753550543,4.20922902420449,"CHI3L1"
"1139","regulation of amyloid-beta clearance (GO:1900221)","1/16",0.276290463217789,0.503260445133269,0,0,3.27234753550543,4.20922902420449,"CLU"
"1140","autophagy of nucleus (GO:0044804)","1/16",0.276290463217789,0.503260445133269,0,0,3.27234753550543,4.20922902420449,"RB1CC1"
"1141","basement membrane organization (GO:0071711)","1/16",0.276290463217789,0.503260445133269,0,0,3.27234753550543,4.20922902420449,"FLRT2"
"1142","regulation of hormone secretion (GO:0046883)","1/16",0.276290463217789,0.503260445133269,0,0,3.27234753550543,4.20922902420449,"VAMP2"
"1143","regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902229)","1/16",0.276290463217789,0.503260445133269,0,0,3.27234753550543,4.20922902420449,"CLU"
"1144","regulation of leukocyte activation (GO:0002694)","1/16",0.276290463217789,0.503260445133269,0,0,3.27234753550543,4.20922902420449,"MIF"
"1145","glutamine family amino acid catabolic process (GO:0009065)","1/16",0.276290463217789,0.503260445133269,0,0,3.27234753550543,4.20922902420449,"GLUL"
"1146","histone H2A acetylation (GO:0043968)","1/16",0.276290463217789,0.503260445133269,0,0,3.27234753550543,4.20922902420449,"MORF4L1"
"1147","retrograde axonal transport (GO:0008090)","1/16",0.276290463217789,0.503260445133269,0,0,3.27234753550543,4.20922902420449,"DST"
"1148","killing by host of symbiont cells (GO:0051873)","1/16",0.276290463217789,0.503260445133269,0,0,3.27234753550543,4.20922902420449,"GAPDH"
"1149","mesenchyme development (GO:0060485)","1/16",0.276290463217789,0.503260445133269,0,0,3.27234753550543,4.20922902420449,"MESP1"
"1150","negative regulation of histone modification (GO:0031057)","1/16",0.276290463217789,0.503260445133269,0,0,3.27234753550543,4.20922902420449,"SET"
"1151","negative regulation of receptor signaling pathway via JAK-STAT (GO:0046426)","1/16",0.276290463217789,0.503260445133269,0,0,3.27234753550543,4.20922902420449,"PPP2R1A"
"1152","negative regulation of release of cytochrome c from mitochondria (GO:0090201)","1/16",0.276290463217789,0.503260445133269,0,0,3.27234753550543,4.20922902420449,"CLU"
"1153","negative regulation of telomere maintenance (GO:0032205)","1/16",0.276290463217789,0.503260445133269,0,0,3.27234753550543,4.20922902420449,"TERF2IP"
"1154","positive regulation by host of viral transcription (GO:0043923)","1/16",0.276290463217789,0.503260445133269,0,0,3.27234753550543,4.20922902420449,"NUCKS1"
"1155","regulation of telomere maintenance via telomerase (GO:0032210)","2/52",0.279098503736117,0.506566898222726,0,0,1.96482412060302,2.50748987587391,"MAPK1;HNRNPC"
"1156","signal transduction in response to DNA damage (GO:0042770)","2/52",0.279098503736117,0.506566898222726,0,0,1.96482412060302,2.50748987587391,"ATRX;MYO6"
"1157","myeloid cell differentiation (GO:0030099)","2/52",0.279098503736117,0.506566898222726,0,0,1.96482412060302,2.50748987587391,"RPS14;ZBTB16"
"1158","cellular response to fibroblast growth factor stimulus (GO:0044344)","3/92",0.279551666003027,0.506566898222726,0,0,1.65660996801857,2.11146230542036,"RBFOX2;FLRT2;MAPK1"
"1159","regulation of peptidyl-tyrosine phosphorylation (GO:0050730)","3/92",0.279551666003027,0.506566898222726,0,0,1.65660996801857,2.11146230542036,"PRNP;MIF;LRP8"
"1160","Wnt signaling pathway (GO:0016055)","3/92",0.279551666003027,0.506566898222726,0,0,1.65660996801857,2.11146230542036,"UBB;USP34;RPS27A"
"1161","negative regulation of cysteine-type endopeptidase activity (GO:2000117)","2/53",0.286531759321048,0.512761422778973,0,0,1.92619962557887,2.40756826925488,"YWHAE;ARL6IP1"
"1162","positive regulation of B cell activation (GO:0050871)","2/53",0.286531759321048,0.512761422778973,0,0,1.92619962557887,2.40756826925488,"MEF2C;MIF"
