"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"362","negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512)","1/68",0.0816674711385058,0.105581150532654,0,0,12.3805970149254,31.0146274719982,"HSPA1A"
"363","positive regulation of macromolecule metabolic process (GO:0010604)","2/384",0.0825782073495797,0.106464465673838,0,0,4.46005007967221,11.1234071211295,"MT3;HSPA1A"
"364","negative regulation of cellular catabolic process (GO:0031330)","1/69",0.0828193009171873,0.106481958322098,0,0,12.1979166666667,30.386158751603,"MT3"
"365","negative regulation of viral process (GO:0048525)","1/70",0.0839697437215684,0.107371147709547,0,0,12.0205314009662,29.7784472795001,"IFI16"
"366","wound healing (GO:0042060)","1/70",0.0839697437215684,0.107371147709547,0,0,12.0205314009662,29.7784472795001,"DST"
"367","response to metal ion (GO:0010038)","1/71",0.0851188011585983,0.107955552688954,0,0,11.8482142857143,29.1905324734202,"MT3"
"368","negative regulation of neuron apoptotic process (GO:0043524)","1/71",0.0851188011585983,0.107955552688954,0,0,11.8482142857143,29.1905324734202,"MT3"
"369","myeloid leukocyte differentiation (GO:0002573)","1/71",0.0851188011585983,0.107955552688954,0,0,11.8482142857143,29.1905324734202,"IFI16"
"370","response to ionizing radiation (GO:0010212)","1/72",0.0862664748551896,0.10882132138067,0,0,11.6807511737089,28.6215108004778,"IFI16"
"371","negative regulation of supramolecular fiber organization (GO:1902904)","1/72",0.0862664748551896,0.10882132138067,0,0,11.6807511737089,28.6215108004778,"CRYAB"
"372","regulation of Rho protein signal transduction (GO:0035023)","1/73",0.0874127663656434,0.109676071472175,0,0,11.5179398148148,28.0705316681475,"EPS8L2"
"373","positive regulation of JNK cascade (GO:0046330)","1/73",0.0874127663656434,0.109676071472175,0,0,11.5179398148148,28.0705316681475,"GADD45B"
"374","NIK/NF-kappaB signaling (GO:0038061)","1/74",0.0885576772971074,0.110815489238092,0,0,11.3595890410959,27.5367936347576,"CHI3L1"
"375","integrin-mediated signaling pathway (GO:0007229)","1/75",0.0897012092618636,0.111947109158806,0,0,11.205518018018,27.0195409598577,"DST"
"376","regulation of RNA splicing (GO:0043484)","1/76",0.0908433638322228,0.113070995408192,0,0,11.0555555555556,26.5180604385805,"HSPA1A"
"377","positive regulation of endothelial cell proliferation (GO:0001938)","1/77",0.0919841426094814,0.113285733529572,0,0,10.9095394736842,26.0316784800118,"APLNR"
"378","cholesterol metabolic process (GO:0008203)","1/77",0.0919841426094814,0.113285733529572,0,0,10.9095394736842,26.0316784800118,"MT3"
"379","positive regulation of tumor necrosis factor production (GO:0032760)","1/77",0.0919841426094814,0.113285733529572,0,0,10.9095394736842,26.0316784800118,"HSPB1"
"380","positive regulation of type I interferon production (GO:0032481)","1/77",0.0919841426094814,0.113285733529572,0,0,10.9095394736842,26.0316784800118,"IFI16"
"381","negative regulation of apoptotic signaling pathway (GO:2001234)","1/78",0.0931235471667538,0.114387979196957,0,0,10.767316017316,25.5597584357274,"HSPA1A"
"382","positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436)","1/79",0.0942615791008968,0.115181250702923,0,0,10.6287393162393,25.1016981276958,"HSPA1A"
"383","positive regulation of ubiquitin-dependent protein catabolic process (GO:2000060)","1/79",0.0942615791008968,0.115181250702923,0,0,10.6287393162393,25.1016981276958,"HSPA1A"
"384","organelle organization (GO:0006996)","2/420",0.0961865753131614,0.117227388662915,0,0,4.06844185562721,9.52611616562428,"DST;HILPDA"
"385","positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)","1/81",0.0965335314418881,0.117344656402087,0,0,10.3619791666667,24.2249069210729,"HSPB1"
"386","regulation of gene expression, epigenetic (GO:0040029)","1/82",0.0976674550008275,0.118415463576133,0,0,10.2335390946502,23.8051244494229,"IFI16"
"387","positive regulation of plasma membrane bounded cell projection assembly (GO:0120034)","1/83",0.0988000122711018,0.119479084606914,0,0,10.1082317073171,23.3970948387626,"EPS8L2"
"388","negative regulation of defense response (GO:0031348)","1/85",0.101061034209009,0.121691315390602,0,0,9.86656746031746,22.6144749855026,"IFI16"
"389","regulation of Ras protein signal transduction (GO:0046578)","1/86",0.102189502026724,0.121691315390602,0,0,9.75,22.2390316822406,"EPS8L2"
"390","positive regulation of endothelial cell migration (GO:0010595)","1/86",0.102189502026724,0.121691315390602,0,0,9.75,22.2390316822406,"HSPB1"
"391","response to interleukin-1 (GO:0070555)","1/86",0.102189502026724,0.121691315390602,0,0,9.75,22.2390316822406,"CHI3L1"
"392","positive regulation of proteasomal protein catabolic process (GO:1901800)","1/86",0.102189502026724,0.121691315390602,0,0,9.75,22.2390316822406,"HSPA1A"
"393","regulation of neuron death (GO:1901214)","1/86",0.102189502026724,0.121691315390602,0,0,9.75,22.2390316822406,"FOS"
"394","regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618)","1/87",0.10331660985238,0.122721252311964,0,0,9.63614341085271,21.873632377635,"HSPA1A"
"395","sensory perception of mechanical stimulus (GO:0050954)","1/88",0.104442359257832,0.123431879122893,0,0,9.52490421455939,21.5179010930053,"EPS8L2"
"396","metal ion transport (GO:0030001)","1/88",0.104442359257832,0.123431879122893,0,0,9.52490421455939,21.5179010930053,"MT3"
"397","regulation of type I interferon production (GO:0032479)","1/89",0.105566751796041,0.124133768443585,0,0,9.41619318181818,21.1714799336036,"IFI16"
"398","collagen fibril organization (GO:0030199)","1/89",0.105566751796041,0.124133768443585,0,0,9.41619318181818,21.1714799336036,"DST"
"399","negative regulation of protein kinase activity (GO:0006469)","1/90",0.106689789056692,0.125139902953714,0,0,9.30992509363296,20.8340280238854,"HSPB1"
"400","sensory perception of sound (GO:0007605)","1/91",0.107811472571085,0.126139422908169,0,0,9.20601851851852,20.5052205293356,"EPS8L2"
"401","cellular response to fibroblast growth factor stimulus (GO:0044344)","1/92",0.108931803930084,0.126501449725259,0,0,9.1043956043956,20.1847477266845,"CD44"
"402","T cell activation (GO:0042110)","1/92",0.108931803930084,0.126501449725259,0,0,9.1043956043956,20.1847477266845,"CD44"
"403","regulation of peptidyl-tyrosine phosphorylation (GO:0050730)","1/92",0.108931803930084,0.126501449725259,0,0,9.1043956043956,20.1847477266845,"CD44"
"404","positive regulation of peptidyl-serine phosphorylation (GO:0033138)","1/93",0.110050784689784,0.127484572363413,0,0,9.00498188405797,19.8723141547949,"CD44"
"405","mRNA metabolic process (GO:0016071)","1/95",0.11228470064332,0.129751209632281,0,0,8.8125,19.2704494051748,"HSPA1A"
"406","cellular transition metal ion homeostasis (GO:0046916)","1/96",0.113399638968481,0.130716825214899,0,0,8.71929824561403,18.9804916575847,"MT3"
"407","negative regulation of neuron death (GO:1901215)","1/98",0.115625484041699,0.13230495484478,0,0,8.53865979381443,18.4212952197675,"MT3"
"408","regulation of neuron apoptotic process (GO:0043523)","1/98",0.115625484041699,0.13230495484478,0,0,8.53865979381443,18.4212952197675,"MT3"
"409","regulation of peptidyl-serine phosphorylation (GO:0033135)","1/98",0.115625484041699,0.13230495484478,0,0,8.53865979381443,18.4212952197675,"CD44"
"410","positive regulation of stress-activated MAPK cascade (GO:0032874)","1/99",0.116736393884927,0.133250322775966,0,0,8.45110544217687,18.1515963665501,"GADD45B"
"411","regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)","1/100",0.117845964040422,0.133863862065333,0,0,8.36531986531987,17.8882067340701,"HSPA1A"
"412","cell-matrix adhesion (GO:0007160)","1/100",0.117845964040422,0.133863862065333,0,0,8.36531986531987,17.8882067340701,"CD44"
"413","intrinsic apoptotic signaling pathway (GO:0097193)","1/102",0.12006109138115,0.135394194617779,0,0,8.19884488448845,17.3795389200108,"IFI16"
"414","regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434)","1/102",0.12006109138115,0.135394194617779,0,0,8.19884488448845,17.3795389200108,"HSPA1A"
"415","regulation of protein catabolic process (GO:0042176)","1/102",0.12006109138115,0.135394194617779,0,0,8.19884488448845,17.3795389200108,"GFAP"
"416","cellular metal ion homeostasis (GO:0006875)","1/104",0.12227087840991,0.137554738211148,0,0,8.03883495145631,16.8937433319883,"MT3"
"417","positive regulation of cellular metabolic process (GO:0031325)","1/105",0.123373773156535,0.138131401524541,0,0,7.96113782051282,16.6589732645813,"MT3"
"418","regulation of JNK cascade (GO:0046328)","1/105",0.123373773156535,0.138131401524541,0,0,7.96113782051282,16.6589732645813,"GADD45B"
"419","small GTPase mediated signal transduction (GO:0007264)","1/106",0.124475337468927,0.139032119177703,0,0,7.88492063492064,16.4293965510301,"JUN"
"420","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101)","1/108",0.126674480888512,0.141151564418628,0,0,7.73676012461059,15.9851879834777,"HSPA1A"
"421","regulation of protein ubiquitination (GO:0031396)","1/109",0.1277720630554,0.142036402636406,0,0,7.66473765432099,15.7702541352801,"HSPA1A"
"422","response to endoplasmic reticulum stress (GO:0034976)","1/110",0.128868320933441,0.142241448577478,0,0,7.59403669724771,15.5599090521289,"JUN"
"423","response to tumor necrosis factor (GO:0034612)","1/110",0.128868320933441,0.142241448577478,0,0,7.59403669724771,15.5599090521289,"CHI3L1"
"424","regulation of protein kinase activity (GO:0045859)","1/110",0.128868320933441,0.142241448577478,0,0,7.59403669724771,15.5599090521289,"HSPB1"
"425","cellular divalent inorganic cation homeostasis (GO:0072503)","1/111",0.129963256014504,0.143112479564207,0,0,7.52462121212121,15.3540160287707,"MT3"
"426","histone modification (GO:0016570)","1/114",0.133240139891873,0.146376491712199,0,0,7.32374631268437,14.7617592953146,"MT3"
"427","negative regulation of response to external stimulus (GO:0032102)","1/118",0.13759089211439,0.150802195572681,0,0,7.07193732193732,14.0269793861906,"IFI16"
"428","cytoskeleton organization (GO:0007010)","1/120",0.139758398594646,0.152819931173585,0,0,6.95238095238095,13.6811738302504,"DST"
"429","regulation of tumor necrosis factor production (GO:0032680)","1/124",0.144077732971028,0.156810183791724,0,0,6.72493224932249,13.0288992929485,"HSPB1"
"430","defense response to symbiont (GO:0140546)","1/124",0.144077732971028,0.156810183791724,0,0,6.72493224932249,13.0288992929485,"IFI16"
"431","regulation of phosphorylation (GO:0042325)","1/125",0.145154309022918,0.157615351792867,0,0,6.67036290322581,12.8735195960431,"HSPB1"
"432","circulatory system development (GO:0072359)","1/126",0.146229585037245,0.158415383790349,0,0,6.61666666666667,12.7210537444123,"APLNR"
"433","muscle contraction (GO:0006936)","1/129",0.149447628052219,0.161527690365909,0,0,6.46061197916667,12.2803910853304,"CRYAB"
"434","defense response to virus (GO:0051607)","1/133",0.153720242987001,0.16576284266801,0,0,6.26357323232323,11.7292983475653,"IFI16"
"435","positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)","1/134",0.154785172925495,0.166527496388808,0,0,6.21616541353383,11.5976061367357,"CD44"
"436","regulation of cellular component organization (GO:0051128)","1/139",0.160090554447561,0.171840319911602,0,0,5.98943236714976,10.9727338824386,"GFAP"
"437","response to cytokine (GO:0034097)","1/150",0.171650092688749,0.183826643886349,0,0,5.54418344519016,9.77049906759283,"CHI3L1"
"438","negative regulation of protein phosphorylation (GO:0001933)","1/152",0.173735351952041,0.185635033592592,0,0,5.47019867549669,9.57406263186078,"HSPB1"
"439","positive regulation of NF-kappaB transcription factor activity (GO:0051092)","1/155",0.176853794759315,0.188536619470067,0,0,5.36282467532468,9.29072857412956,"HSPA1A"
"440","regulation of cell differentiation (GO:0045595)","1/156",0.177890762539848,0.189211083792384,0,0,5.32795698924731,9.19917387192121,"CEBPD"
"441","cellular response to starvation (GO:0009267)","1/158",0.179960937152934,0.190978953713317,0,0,5.25955414012739,9.02021670226334,"IFI16"
"442","positive regulation of protein kinase B signaling (GO:0051897)","1/161",0.183056818440117,0.193471323533475,0,0,5.16015625,8.76173215187043,"CHI3L1"
"443","positive regulation of cellular process (GO:0048522)","2/625",0.183136316934465,0.193471323533475,0,0,2.70109568008933,4.58517609963218,"HILPDA;MT3"
"444","heart development (GO:0007507)","1/164",0.186141477717026,0.196203179215244,0,0,5.06441717791411,8.51454257596131,"APLNR"
"445","regulation of neuron projection development (GO:0010975)","1/165",0.18716721045307,0.19684102133042,0,0,5.0332825203252,8.43453772014243,"MT3"
"446","cellular protein-containing complex assembly (GO:0034622)","1/168",0.190236967663897,0.199620853961219,0,0,4.94211576846307,8.20136592691404,"HSPA1A"
"447","cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)","1/170",0.192277286059222,0.201310447149253,0,0,4.88313609467456,8.05139658826377,"ICAM1"
"448","regulation of translation (GO:0006417)","1/178",0.200389316479534,0.208869042566641,0,0,4.6605461393597,7.49179633064469,"HSPB1"
"449","negative regulation of immune response (GO:0050777)","1/178",0.200389316479534,0.208869042566641,0,0,4.6605461393597,7.49179633064469,"IFI16"
"450","regulation of immune response (GO:0050776)","1/179",0.201397803975947,0.209453716134985,0,0,4.63412921348315,7.4260678817647,"ICAM1"
"451","negative regulation of macromolecule metabolic process (GO:0010605)","1/194",0.216379373390955,0.224038820236652,0,0,4.27072538860104,6.53729353720152,"APLNR"
"452","cellular response to tumor necrosis factor (GO:0071356)","1/194",0.216379373390955,0.224038820236652,0,0,4.27072538860104,6.53729353720152,"CHI3L1"
"453","negative regulation of intracellular signal transduction (GO:1902532)","1/198",0.220328662559011,0.227624313637123,0,0,4.1831641285956,6.32760016501734,"APLNR"
"454","regulation of macromolecule metabolic process (GO:0060255)","1/200",0.222296134845049,0.229151081734544,0,0,4.14070351758794,6.22656157038466,"APLNR"
"455","regulation of protein kinase B signaling (GO:0051896)","1/207",0.229144822420866,0.235691817347177,0,0,3.99858414239482,5.89151812589189,"CHI3L1"
"456","positive regulation of protein modification process (GO:0031401)","1/214",0.235935590466322,0.242144421794383,0,0,3.86580594679186,5.58298315886974,"MT3"
"457","transcription, DNA-templated (GO:0006351)","1/221",0.242668908549045,0.248509954487862,0,0,3.74147727272727,5.29814613362905,"CEBPD"
"458","regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)","1/224",0.245537145190864,0.250898218229966,0,0,3.69058295964126,5.18271162806466,"HSPB1"
"459","positive regulation of DNA-binding transcription factor activity (GO:0051091)","1/246",0.26625452251343,0.271475199425458,0,0,3.35544217687075,4.44026527673122,"HSPA1A"
"460","positive regulation of signal transduction (GO:0009967)","1/252",0.271809238757145,0.276536355952921,0,0,3.2742363877822,4.26519970375899,"MT3"
"461","positive regulation of phosphorylation (GO:0042327)","1/253",0.272731091199816,0.276872344211527,0,0,3.26107804232804,4.23701755206841,"MT3"
"462","MAPK cascade (GO:0000165)","1/303",0.317422026550713,0.321544390531891,0,0,2.71426600441501,3.1146828757647,"MT3"
"463","transcription by RNA polymerase II (GO:0006366)","1/320",0.332007178327558,0.33559256902224,0,0,2.56739811912226,2.83080979985097,"CEBPD"
"464","negative regulation of cell population proliferation (GO:0008285)","1/379",0.380340634305547,0.383619432877146,0,0,2.16016313932981,2.08820383176514,"HSPA1A"
"465","regulation of intracellular signal transduction (GO:1902531)","1/437",0.424571587258551,0.427310758789252,0,0,1.86725917431193,1.59963359670285,"HSPB1"
"466","positive regulation of cell population proliferation (GO:0008284)","1/474",0.451186907788203,0.453123332285148,0,0,1.71793516560958,1.36725923734063,"HILPDA"
"467","positive regulation of intracellular signal transduction (GO:1902533)","1/546",0.49963088286899,0.500700756279844,0,0,1.48547400611621,1.03074915192463,"CHI3L1"
"468","cellular protein modification process (GO:0006464)","1/1025",0.731809082551111,0.731809082551111,0,0,0.7711181640625,0.240770554368221,"MT3"
