"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"2566","cardiolipin acyl-chain remodeling (GO:0035965)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"LCLAT1"
"2567","cardiolipin biosynthetic process (GO:0032049)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"SLC27A1"
"2568","cellular hypotonic response (GO:0071476)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"MYLK"
"2569","cellular ion homeostasis (GO:0006873)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"ATP13A2"
"2570","cellular nitrogen compound catabolic process (GO:0044270)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"NIT1"
"2571","cellular protein complex disassembly (GO:0043624)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"TRMT112"
"2572","cellular response to caffeine (GO:0071313)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"SLC8A1"
"2573","cellular response to histamine (GO:0071420)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"GABRB2"
"2574","cellular response to monoamine stimulus (GO:0071868)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"DRD1"
"2575","chylomicron remnant clearance (GO:0034382)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"LDLR"
"2576","citrulline metabolic process (GO:0000052)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"DDAH1"
"2577","cyclic nucleotide transport (GO:0070729)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"ABCC5"
"2578","deadenylation-dependent decapping of nuclear-transcribed mRNA (GO:0000290)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"DCP1A"
"2579","desmosome organization (GO:0002934)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"PRKCA"
"2580","exocrine system development (GO:0035272)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"RAB26"
"2581","flavin-containing compound metabolic process (GO:0042726)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"RFK"
"2582","G protein-coupled receptor internalization (GO:0002031)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"GTF2H2"
"2583","G-quadruplex DNA unwinding (GO:0044806)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"DHX36"
"2584","gamma-delta T cell activation (GO:0046629)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"MICA"
"2585","ganglioside catabolic process (GO:0006689)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"HEXA"
"2586","gas homeostasis (GO:0033483)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"SOD2"
"2587","glomerular epithelial cell development (GO:0072310)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"MAGI2"
"2588","glomerular visceral epithelial cell development (GO:0072015)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"MAGI2"
"2589","glutathione catabolic process (GO:0006751)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"GGT7"
"2590","glyceraldehyde-3-phosphate metabolic process (GO:0019682)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"TPI1"
"2591","heart trabecula formation (GO:0060347)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"FKBP1A"
"2592","heme transport (GO:0015886)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"ABCC5"
"2593","hexose catabolic process (GO:0019320)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"GALT"
"2594","hyaluronan biosynthetic process (GO:0030213)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"ABCC5"
"2595","hyperosmotic response (GO:0006972)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"ARHGEF2"
"2596","hypotonic response (GO:0006971)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"MYLK"
"2597","intermediate filament bundle assembly (GO:0045110)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"NEFM"
"2598","intermembrane lipid transfer (GO:0120009)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"PLEKHA3"
"2599","iron coordination entity transport (GO:1901678)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"SLC22A17"
"2600","lymphoid progenitor cell differentiation (GO:0002320)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"BMP4"
"2601","lysosomal microautophagy (GO:0016237)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"RB1CC1"
"2602","maintenance of protein location in extracellular region (GO:0071694)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"FBN1"
"2603","malate metabolic process (GO:0006108)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"MDH2"
"2604","marginal zone B cell differentiation (GO:0002315)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"PTK2B"
"2605","membrane fission (GO:0090148)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"DNM1L"
"2606","metanephric nephron tubule development (GO:0072234)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"PKD1"
"2607","miRNA loading onto RISC involved in gene silencing by miRNA (GO:0035280)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"DICER1"
"2608","mitochondrial DNA metabolic process (GO:0032042)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"TOP3A"
"2609","mRNA pseudouridine synthesis (GO:1990481)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"PUS1"
"2610","negative regulation of acute inflammatory response (GO:0002674)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"GSTP1"
"2611","negative regulation of axon regeneration (GO:0048681)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"PTPRS"
"2612","negative regulation of centriole replication (GO:0046600)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"KAT2A"
"2613","negative regulation of dendritic spine development (GO:0061000)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"PTPRS"
"2614","negative regulation of DNA repair (GO:0045738)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"TWIST1"
"2615","negative regulation of interferon-gamma-mediated signaling pathway (GO:0060336)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"PTPN2"
"2616","negative regulation of intracellular transport (GO:0032387)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"CRYAB"
"2617","negative regulation of low-density lipoprotein receptor activity (GO:1905598)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"APP"
"2618","negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901029)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"HSPA1A"
"2619","negative regulation of oligodendrocyte differentiation (GO:0048715)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"NF1"
"2620","negative regulation of protein sumoylation (GO:0033234)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"CTNNB1"
"2621","negative regulation of response to interferon-gamma (GO:0060331)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"PTPN2"
"2622","negative regulation of retinoic acid receptor signaling pathway (GO:0048387)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"CALR"
"2623","negative regulation of RIG-I signaling pathway (GO:0039536)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"C1QBP"
"2624","negative regulation of ruffle assembly (GO:1900028)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"EVL"
"2625","negative regulation of striated muscle tissue development (GO:0045843)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"BMP4"
"2626","negative regulation of T cell apoptotic process (GO:0070233)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"BMP4"
"2627","neuron projection arborization (GO:0140058)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"PHACTR1"
"2628","neurotransmitter receptor transport, endosome to plasma membrane (GO:0099639)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"GRIPAP1"
"2629","nodal signaling pathway (GO:0038092)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"ACVR1B"
"2630","noradrenergic neuron differentiation (GO:0003357)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"ASCL1"
"2631","nuclear-transcribed mRNA catabolic process, deadenylation-independent decay (GO:0031086)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"DCP1A"
"2632","nucleobase catabolic process (GO:0046113)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"DPYSL2"
"2633","pharyngeal arch artery morphogenesis (GO:0061626)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"BMP4"
"2634","phospholipase C-activating dopamine receptor signaling pathway (GO:0060158)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"DRD1"
"2635","photoreceptor cell differentiation (GO:0046530)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"DCX"
"2636","piecemeal microautophagy of the nucleus (GO:0034727)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"RB1CC1"
"2637","platelet dense granule organization (GO:0060155)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"BLOC1S1"
"2638","positive regulation of cAMP-mediated signaling (GO:0043950)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"GPR61"
"2639","positive regulation of catecholamine secretion (GO:0033605)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"KCNB1"
"2640","positive regulation of cilium movement (GO:0003353)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"CFAP69"
"2641","positive regulation of cilium-dependent cell motility (GO:2000155)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"CFAP69"
"2642","positive regulation of ER-associated ubiquitin-dependent protein catabolic process (GO:1903071)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"UBQLN2"
"2643","positive regulation of fibroblast apoptotic process (GO:2000271)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"BTG1"
"2644","positive regulation of flagellated sperm motility (GO:1902093)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"CFAP69"
"2645","positive regulation of helicase activity (GO:0051096)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"GTF2H2"
"2646","positive regulation of integrin-mediated signaling pathway (GO:2001046)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"DMTN"
"2647","positive regulation of lamellipodium morphogenesis (GO:2000394)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"ARHGEF7"
"2648","positive regulation of lipopolysaccharide-mediated signaling pathway (GO:0031666)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"PRKCA"
"2649","positive regulation of lymphocyte apoptotic process (GO:0070230)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"PRELID1"
"2650","positive regulation of mitophagy in response to mitochondrial depolarization (GO:0098779)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"TOMM7"
"2651","positive regulation of oxidative stress-induced cell death (GO:1903209)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"SFPQ"
"2652","positive regulation of pinocytosis (GO:0048549)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"ANKFY1"
"2653","positive regulation of podosome assembly (GO:0071803)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"ASAP1"
"2654","positive regulation of striated muscle contraction (GO:0045989)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"CHGA"
"2655","positive regulation of synaptic plasticity (GO:0031915)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"NEUROD2"
"2656","positive regulation of vascular associated smooth muscle cell differentiation (GO:1905065)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"SOD2"
"2657","posttranslational protein targeting to membrane, translocation (GO:0031204)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"SEC61B"
"2658","protection from non-homologous end joining at telomere (GO:0031848)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"TERF2IP"
"2659","protein localization to cytoplasmic stress granule (GO:1903608)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"DCP1A"
"2660","pyrimidine-containing compound biosynthetic process (GO:0072528)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"PRPS1"
"2661","regulation of atrial cardiac muscle cell membrane repolarization (GO:0060372)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"CACNA1D"
"2662","regulation of blood-brain barrier permeability (GO:1905603)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"SH3GL2"
"2663","regulation of bone remodeling (GO:0046850)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"SYT7"
"2664","regulation of chromatin assembly or disassembly (GO:0001672)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"TLK1"
"2665","regulation of cilium beat frequency (GO:0003356)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"DNAAF1"
"2666","regulation of cortisol biosynthetic process (GO:2000064)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"DGKQ"
"2667","regulation of fat cell proliferation (GO:0070344)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"E2F3"
"2668","regulation of glial cell apoptotic process (GO:0034350)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"PRKCA"
"2669","regulation of glial cell differentiation (GO:0045685)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"NF1"
"2670","regulation of glycogen (starch) synthase activity (GO:2000465)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"EPM2AIP1"
"2671","regulation of growth hormone secretion (GO:0060123)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"ADCYAP1"
"2672","regulation of hemoglobin biosynthetic process (GO:0046984)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"SLC25A37"
"2673","regulation of histamine secretion by mast cell (GO:1903593)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"VAMP2"
"2674","regulation of histone deacetylase activity (GO:1901725)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"KDM5A"
"2675","regulation of histone H3-K27 methylation (GO:0061085)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"MTF2"
"2676","regulation of I-kappaB phosphorylation (GO:1903719)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"DDRGK1"
"2677","regulation of ketone biosynthetic process (GO:0010566)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"DGKQ"
"2678","regulation of mesenchymal stem cell differentiation (GO:2000739)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"LTBP3"
"2679","regulation of mitochondrial membrane permeability involved in apoptotic process (GO:1902108)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"THEM4"
"2680","regulation of morphogenesis of an epithelium (GO:1905330)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"RNF207"
"2681","regulation of muscle organ development (GO:0048634)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"MTPN"
"2682","regulation of myosin-light-chain-phosphatase activity (GO:0035507)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"PPP1R12A"
"2683","regulation of NAD(P)H oxidase activity (GO:0033860)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"RFK"
"2684","regulation of necrotic cell death (GO:0010939)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"MT3"
"2685","regulation of neurotrophin TRK receptor signaling pathway (GO:0051386)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"NTRK3"
"2686","regulation of non-membrane spanning protein tyrosine kinase activity (GO:1903995)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"DOCK3"
"2687","regulation of phospholipid transport (GO:2001138)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"PRELID1"
"2688","regulation of Rab protein signal transduction (GO:0032483)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"DENND3"
"2689","regulation of respiratory system process (GO:0044065)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"MTG2"
"2690","regulation of skeletal muscle contraction (GO:0014819)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"DMPK"
"2691","regulation of T cell tolerance induction (GO:0002664)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"HLA-B"
"2692","regulation of transforming growth factor beta activation (GO:1901388)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"HSP90AB1"
"2693","regulation of transforming growth factor beta2 production (GO:0032909)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"SMAD4"
"2694","regulation of vesicle size (GO:0097494)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"RAB3B"
"2695","response to alkaloid (GO:0043279)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"TRPV1"
"2696","response to caffeine (GO:0031000)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"SLC8A1"
"2697","response to lead ion (GO:0010288)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"MAPT"
"2698","retinal rod cell development (GO:0046548)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"RORB"
"2699","riboflavin metabolic process (GO:0006771)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"RFK"
"2700","ribose phosphate biosynthetic process (GO:0046390)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"PRPS1"
"2701","ribosomal large subunit export from nucleus (GO:0000055)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"RAN"
"2702","ribosomal small subunit export from nucleus (GO:0000056)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"RAN"
"2703","serine transport (GO:0032329)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"SFXN1"
"2704","skin morphogenesis (GO:0043589)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"ITGA6"
"2705","sphingosine-1-phosphate receptor signaling pathway (GO:0003376)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"RAC1"
"2706","substrate-dependent cell migration, cell extension (GO:0006930)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"NRP1"
"2707","T cell apoptotic process (GO:0070231)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"LMBR1L"
"2708","tRNA transcription by RNA polymerase III (GO:0042797)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"POLR2L"
"2709","vitamin A metabolic process (GO:0006776)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"RBP1"
"2710","zinc ion import across plasma membrane (GO:0071578)","1/7",0.534991571906103,0.876959780854756,0,0,1.44229840656688,0.902163834503489,"SLC39A10"
"2711","phospholipid metabolic process (GO:0006644)","8/76",0.536284650673392,0.876959780854756,0,0,1.01801185590515,0.63431320498073,"ABHD12;SMPD3;GNPAT;GPX4;PGP;LPL;FADS1;AGPAT3"
"2712","acyl-CoA biosynthetic process (GO:0071616)","2/17",0.538219528657996,0.876959780854756,0,0,1.15381642512077,0.714776302099322,"FASN;MLYCD"
"2713","adenylate cyclase-activating adrenergic receptor signaling pathway (GO:0071880)","2/17",0.538219528657996,0.876959780854756,0,0,1.15381642512077,0.714776302099322,"AKAP13;DRD1"
"2714","cellular biogenic amine biosynthetic process (GO:0042401)","2/17",0.538219528657996,0.876959780854756,0,0,1.15381642512077,0.714776302099322,"SAT2;SAT1"
"2715","cellular modified amino acid catabolic process (GO:0042219)","2/17",0.538219528657996,0.876959780854756,0,0,1.15381642512077,0.714776302099322,"ABHD12;GGT7"
"2716","cellular response to fatty acid (GO:0071398)","2/17",0.538219528657996,0.876959780854756,0,0,1.15381642512077,0.714776302099322,"LPL;PDK3"
"2717","cellular response to gamma radiation (GO:0071480)","2/17",0.538219528657996,0.876959780854756,0,0,1.15381642512077,0.714776302099322,"RPL26;CRYAB"
"2718","diol biosynthetic process (GO:0034312)","2/17",0.538219528657996,0.876959780854756,0,0,1.15381642512077,0.714776302099322,"SPR;GBA"
"2719","embryo development ending in birth or egg hatching (GO:0009792)","2/17",0.538219528657996,0.876959780854756,0,0,1.15381642512077,0.714776302099322,"CELF1;UBR3"
"2720","histone H2A ubiquitination (GO:0033522)","2/17",0.538219528657996,0.876959780854756,0,0,1.15381642512077,0.714776302099322,"UBE2B;SKP1"
"2721","maturation of 5.8S rRNA (GO:0000460)","2/17",0.538219528657996,0.876959780854756,0,0,1.15381642512077,0.714776302099322,"LAS1L;RRP15"
"2722","muscle tissue morphogenesis (GO:0060415)","2/17",0.538219528657996,0.876959780854756,0,0,1.15381642512077,0.714776302099322,"BMP4;MYLK"
"2723","negative regulation of ATPase activity (GO:0032780)","2/17",0.538219528657996,0.876959780854756,0,0,1.15381642512077,0.714776302099322,"TSC1;IFIT1"
"2724","negative regulation of chemokine production (GO:0032682)","2/17",0.538219528657996,0.876959780854756,0,0,1.15381642512077,0.714776302099322,"GSTP1;APOD"
"2725","negative regulation of execution phase of apoptosis (GO:1900118)","2/17",0.538219528657996,0.876959780854756,0,0,1.15381642512077,0.714776302099322,"MTRNR2L8;MTRNR2L1"
"2726","negative regulation of vascular associated smooth muscle cell proliferation (GO:1904706)","2/17",0.538219528657996,0.876959780854756,0,0,1.15381642512077,0.714776302099322,"MEF2C;SOD2"
"2727","negative regulation of viral entry into host cell (GO:0046597)","2/17",0.538219528657996,0.876959780854756,0,0,1.15381642512077,0.714776302099322,"SNX3;LY6E"
"2728","pharyngeal system development (GO:0060037)","2/17",0.538219528657996,0.876959780854756,0,0,1.15381642512077,0.714776302099322,"BMP4;PTCH1"
"2729","positive regulation of blood coagulation (GO:0030194)","2/17",0.538219528657996,0.876959780854756,0,0,1.15381642512077,0.714776302099322,"DMTN;USF1"
"2730","positive regulation of cardiac muscle tissue growth (GO:0055023)","2/17",0.538219528657996,0.876959780854756,0,0,1.15381642512077,0.714776302099322,"MEF2C;AKAP6"
"2731","positive regulation of smooth muscle cell migration (GO:0014911)","2/17",0.538219528657996,0.876959780854756,0,0,1.15381642512077,0.714776302099322,"NRP1;FGF9"
"2732","positive regulation of stem cell differentiation (GO:2000738)","2/17",0.538219528657996,0.876959780854756,0,0,1.15381642512077,0.714776302099322,"DHX36;LTBP3"
"2733","pulmonary valve morphogenesis (GO:0003184)","2/17",0.538219528657996,0.876959780854756,0,0,1.15381642512077,0.714776302099322,"ROBO2;BMP4"
"2734","pyrimidine-containing compound catabolic process (GO:0072529)","2/17",0.538219528657996,0.876959780854756,0,0,1.15381642512077,0.714776302099322,"DPYSL2;UPP1"
"2735","regulation of Arp2/3 complex-mediated actin nucleation (GO:0034315)","2/17",0.538219528657996,0.876959780854756,0,0,1.15381642512077,0.714776302099322,"ARF1;GMFB"
"2736","regulation of cell killing (GO:0031341)","2/17",0.538219528657996,0.876959780854756,0,0,1.15381642512077,0.714776302099322,"NOXA1;RAC1"
"2737","regulation of establishment of endothelial barrier (GO:1903140)","2/17",0.538219528657996,0.876959780854756,0,0,1.15381642512077,0.714776302099322,"PPP1R12A;VCL"
"2738","retrograde protein transport, ER to cytosol (GO:0030970)","2/17",0.538219528657996,0.876959780854756,0,0,1.15381642512077,0.714776302099322,"HM13;SEC61B"
"2739","reverse cholesterol transport (GO:0043691)","2/17",0.538219528657996,0.876959780854756,0,0,1.15381642512077,0.714776302099322,"ABCA5;CLU"
"2740","RNA interference (GO:0016246)","2/17",0.538219528657996,0.876959780854756,0,0,1.15381642512077,0.714776302099322,"CELF1;DICER1"
"2741","sulfation (GO:0051923)","2/17",0.538219528657996,0.876959780854756,0,0,1.15381642512077,0.714776302099322,"UST;SULT4A1"
"2742","vasculature development (GO:0001944)","2/17",0.538219528657996,0.876959780854756,0,0,1.15381642512077,0.714776302099322,"STK11;FBXW7"
"2743","acute inflammatory response (GO:0002526)","3/27",0.540422295026627,0.876959780854756,0,0,1.08168197196713,0.665671863577072,"ITIH4;CEBPB;APOL2"
"2744","camera-type eye development (GO:0043010)","3/27",0.540422295026627,0.876959780854756,0,0,1.08168197196713,0.665671863577072,"NF1;CACNA1C;FBN1"
"2745","cellular lipid catabolic process (GO:0044242)","3/27",0.540422295026627,0.876959780854756,0,0,1.08168197196713,0.665671863577072,"ABHD12;LPIN1;MT3"
"2746","chondroitin sulfate proteoglycan biosynthetic process (GO:0050650)","3/27",0.540422295026627,0.876959780854756,0,0,1.08168197196713,0.665671863577072,"CSGALNACT1;VCAN;B3GAT1"
"2747","cytoplasmic pattern recognition receptor signaling pathway (GO:0002753)","3/27",0.540422295026627,0.876959780854756,0,0,1.08168197196713,0.665671863577072,"UBB;UBC;RPS27A"
"2748","negative regulation of actin filament bundle assembly (GO:0032232)","3/27",0.540422295026627,0.876959780854756,0,0,1.08168197196713,0.665671863577072,"STMN1;PFN1;PHLDB2"
